id,age,occ_title,occ_desc,occ_desig_fromscore,occ_desig,firm_name,firm_type,firm_back_fromscore,occ_oth_title,occ_oth_desc,occ_oth_comp,sector,INDUSTRYSECTOR,sal_a,qual_fromscore,qual_add,educ_fos,exp_fromscore,COMPANYBACKGROUND
6932,37,PIPING/MECHANICAL ENGINEER-I,"PROFILE<br/> PIPING  ENGINEER WITH 12 YEARS OF EXPERIENCE IN DETAIL ENGINEERING FOR PIPING MECHANICAL ENGINEERING. <br/>OFFSHORE, FPSO, PETROCHEMICAL AND POWER PROJECTS EXPERIENCE.<br/>FEED, DETAIL ENGINEERING, PIPING ENGINEERING, INSPECTION CONSTRUCTION & MAINTENANCE EXPERIENCE FOR PIPING, ROTATING& STATIC EQUIPMENT?ÇÖS<br/>NORWAY, MALAYSIA, MIDDLE EAST AND INDIA REGION PROJECT EXPERIENCE<br/>CORE ROLES & RESPONSIBILITY:<br/>?Çó	 DETAIL ENGINEERING RELATED TO PIPING MATERIAL FOR OFFSHORE & FPSO PROJECTS. <br/>?Çó	STUDY & VERIFICATION OF ITB (PROJECT TENDER) DOCUMENTS, FEED VERIFICATION AND CLARIFICATION WITH PMC/OWNER.<br/>?Çó	PREPARATION OF DATASHEET & TECHNICAL SPECIFICATIONS FOR ENQUIRY, TECHNICAL BID EVALUATION AND RECOMMENDATIONS, TECHNICAL SPECIFICATIONS FOR PROCUREMENT, DETAILED REVIEW OF VENDOR ENGINEERING DOCUMENTS & DRAWINGS & TO ATTEND PRE & POST ORDER (KOM) MEETINGS WITH VENDOR.<br/>?Çó	PIPE WALL THICKNESS CALCULATIONS, BRANCH REINFORCEMENT CALCULATION & PIPE SUPPORT SELECTION<br/>?Çó	GENERATION OF ISOMETRIC DRAWING & MTO PREPARATION OF PIPING BULK, SPECIALTY ITEMS, AND VALVE, EQUIPMENT ETC<br/>?Çó	ENSURING QUALITY OF THE PIPING-MECHANICAL ENGINEERING DELIVERABLES, EQUIPMENT DURING MANUFACTURING / INSTALLATION, PIPING FABRICATION/INSTALLATION, TESTING, COMMISSIONING ETC. INCLUDING REVIEW OF RELEVANT PROCEDURES  <br/>?Çó	TO ANALYSE THE DESIGN CHANGES AND COMMUNICATE THE IMPACT OF THESE CHANGES WITH RESPECT TO BUDGET AND SCHEDULE TO PROJECT MANAGEMENT AS WELL AS OTHER RELATED DISCIPLINES<br/>?Çó	TO PREPARE INSPECTION AND TEST PLAN FOR VESSEL PIPING COMPONENTS AND WORK CLOSELY WITH INSPECTION COUNTER-PART<br/>?Çó	REVIEW THE DESIGN OF  EQUIPMENT AND PIPING TO ENSURE SOUND ENGINEERING AND COMPLIANCE WITH CODE AND REGULATION<br/>?Çó	PLOT PLAN / EQUIPMENT LAYOUT REVIEW AND P&ID REVIEW<br/>?Çó	PARTICIPATION IN 3D MODEL REVIEW, HAZID & HAZOP STUDY<br/>?Çó	PROVIDE RESOLUTION TO SITE QUERIES & PROVIDE SUPPORT TO SITE FOR INSTALLATION, COMMISSIONING & START-UP ACTIVITIES <br/>?Çó	 MANAGE AND EXECUTE VARIOUS PROJECT EPC ACTIVITIES CONCERNING TO MECHANICAL (STATIC, ROTARY, TANKAGE & PACKAGE UNITS) AND PIPING WORK (VARIOUS PIPING MATERIAL SPECIFICATIONS ACTIVITIES UNTIL COMPLETION AND HANDOVER<br/>?Çó	INTERFACE ENGINEERING WITH VARIOUS FUNCTIONAL DEPARTMENTS & CO-ORDINATION WITH SUPPLIERS<br/>?Çó	JOB AND RESOURCE ALLOCATION, MAN-HOUR CONTROL, WEEKLY REPORT PREPARATION, PARTICIPATION IN WEEKLY REVIEW MEETING & MAINTAINING QUALITY SYSTEM OF WORK AS STIPULATED IN PROJECT QUALITY PLAN<br/>?Çó	BEST PRACTICES IMPLEMENTATION AND KNOWLEDGE SHARING AMONG THE TEAM MEMBER<br/>?Çó	ENGINEERING REVIEW, START-UP SUPPORT, COMMISSIONING AND MAINTENANCE DURING MAJOR SHUT DOWN<br/>",Technical Experts,ENGINEER,AKER ENGINEERING MALAYSIA SDN BHD,Joint Venture,Mulnationals/GLC/MYS Strong Performers/ITAPS,PIPING ENGINEER-I,"PROFILE<br/> PIPING  ENGINEER WITH 12 YEARS OF EXPERIENCE IN DETAIL ENGINEERING FOR PIPING MECHANICAL ENGINEERING. <br/>OFFSHORE, FPSO, PETROCHEMICAL AND POWER PROJECTS EXPERIENCE.<br/>FEED, DETAIL ENGINEERING, PIPING ENGINEERING, INSPECTION CONSTRUCTION & MAINTENANCE EXPERIENCE FOR PIPING, ROTATING& STATIC EQUIPMENT?ÇÖS<br/>NORWAY, MALAYSIA, MIDDLE EAST AND INDIA REGION PROJECT EXPERIENCE<br/>CORE ROLES & RESPONSIBILITY:<br/>?Çó	 DETAIL ENGINEERING RELATED TO PIPING MATERIAL FOR OFFSHORE & FPSO PROJECTS. <br/>?Çó	STUDY & VERIFICATION OF ITB (PROJECT TENDER) DOCUMENTS, FEED VERIFICATION AND CLARIFICATION WITH PMC/OWNER.<br/>?Çó	PREPARATION OF DATASHEET & TECHNICAL SPECIFICATIONS FOR ENQUIRY, TECHNICAL BID EVALUATION AND RECOMMENDATIONS, TECHNICAL SPECIFICATIONS FOR PROCUREMENT, DETAILED REVIEW OF VENDOR ENGINEERING DOCUMENTS & DRAWINGS & TO ATTEND PRE & POST ORDER (KOM) MEETINGS WITH VENDOR.<br/>?Çó	PIPE WALL THICKNESS CALCULATIONS, BRANCH REINFORCEMENT CALCULATION & PIPE SUPPORT SELECTION<br/>?Çó	GENERATION OF ISOMETRIC DRAWING & MTO PREPARATION OF PIPING BULK, SPECIALTY ITEMS, AND VALVE, EQUIPMENT ETC<br/>?Çó	ENSURING QUALITY OF THE PIPING-MECHANICAL ENGINEERING DELIVERABLES, EQUIPMENT DURING MANUFACTURING / INSTALLATION, PIPING FABRICATION/INSTALLATION, TESTING, COMMISSIONING ETC. INCLUDING REVIEW OF RELEVANT PROCEDURES  <br/>?Çó	TO ANALYSE THE DESIGN CHANGES AND COMMUNICATE THE IMPACT OF THESE CHANGES WITH RESPECT TO BUDGET AND SCHEDULE TO PROJECT MANAGEMENT AS WELL AS OTHER RELATED DISCIPLINES<br/>?Çó	TO PREPARE INSPECTION AND TEST PLAN FOR VESSEL PIPING COMPONENTS AND WORK CLOSELY WITH INSPECTION COUNTER-PART<br/>?Çó	REVIEW THE DESIGN OF  EQUIPMENT AND PIPING TO ENSURE SOUND ENGINEERING AND COMPLIANCE WITH CODE AND REGULATION<br/>?Çó	PLOT PLAN / EQUIPMENT LAYOUT REVIEW AND P&ID REVIEW<br/>?Çó	PARTICIPATION IN 3D MODEL REVIEW, HAZID & HAZOP STUDY<br/>?Çó	PROVIDE RESOLUTION TO SITE QUERIES & PROVIDE SUPPORT TO SITE FOR INSTALLATION, COMMISSIONING & START-UP ACTIVITIES <br/>?Çó	 MANAGE AND EXECUTE VARIOUS PROJECT EPC ACTIVITIES CONCERNING TO MECHANICAL (STATIC, ROTARY, TANKAGE & PACKAGE UNITS) AND PIPING WORK (VARIOUS PIPING MATERIAL SPECIFICATIONS ACTIVITIES UNTIL COMPLETION AND HANDOVER<br/>?Çó	INTERFACE ENGINEERING WITH VARIOUS FUNCTIONAL DEPARTMENTS & CO-ORDINATION WITH SUPPLIERS<br/>?Çó	JOB AND RESOURCE ALLOCATION, MAN-HOUR CONTROL, WEEKLY REPORT PREPARATION, PARTICIPATION IN WEEKLY REVIEW MEETING & MAINTAINING QUALITY SYSTEM OF WORK AS STIPULATED IN PROJECT QUALITY PLAN<br/>?Çó	BEST PRACTICES IMPLEMENTATION AND KNOWLEDGE SHARING AMONG THE TEAM MEMBER<br/>?Çó	ENGINEERING REVIEW, START-UP SUPPORT, COMMISSIONING AND MAINTENANCE DURING MAJOR SHUT DOWN<br/>",AKER ENGINEERING MALAYSIA SDN. BHD.,"Oil, Gas & Energy","OIL, GAS & ENERGY",21350.25,Bachelors including Engineering Degree,N/A,N/A,11-15 years,MNC<br/><br/>I.e. AKER ENGINEERING
6936,38,MANAGING DIRECTOR,SOLE RESPONSIBILITY IN RUNNING THE COMPANY,Top Management (CEO/CFO/COO),MANAGING DIRECTOR<br/><br/>(COUNTRY MANAGER),C. MELCHERS GMBH & CO.,Foreign Owned,Mulnationals/GLC/MYS Strong Performers/ITAPS,STORE MANAGER,STORE MANAGER,BILFINGER BERGER ,Wholesale & Retail,ETP IDENTIFIED SECTOR: WHOLESALE AND RETAIL,38698.75,Diploma/Vocational/Certificates,N/A,N/A,>15 years,"MNC<br/><br/>C. MELCHERS GMBH & CO. IS A GERMAN MULTINATIONAL TRADING COMPANY, WITH A SPECIAL FOCUS ON ASIA."
6939,61,EXPLORATION MANAGER,EXPLORATION MANAGER/LEAD<br/>ACCOUNTABLE FOR ALL CONOCOPHILLIPS OPERATED EXPLORATION IN MALAYSIA. HAVE A STAFF OF 7 REPORTING TO ME TO IMPLEMENT EXPLORATION ACTIVITIES ON TWO OPERATED BLOCKS AND IDENTIFYING NEW VENTURES OPPORTUNITIES.,Technical Experts,EXPLORATION MANAGER,CONOCOPHILLIPS ASIA PACIFIC SDN BHD,Foreign Owned,Mulnationals/GLC/MYS Strong Performers/ITAPS,,,,"Oil, Gas & Energy","ETP IDENTIFIED SECTOR: OIL, GAS AND ENERGY",175054.25,Bachelors including Engineering Degree,N/A,N/A,>15 years,MNC<br/><br/>CONOCOPHILLIPS ASIA PACIFIC SDN BHD
6940,33,SENIOR STRESS ENGINEER,ANALYSIS OF CRITICAL PIPING SYSTEMS IN OFFSHORE PLATFORM USING CAESAR II SOFTWARE,Technical Experts,SENIOR STRESS ENGINEER,AKER ENGINEERING MALAYSIA SDN BHD,Foreign Owned,Mulnationals/GLC/MYS Strong Performers/ITAPS,SENIOR PIPE STRESS ENGINEER,ANALYSIS AND CHECKING OF ALL STRESS ANALYSIS RELATED ACTIVITIES IN OFFSHORE DESIGN ENGINEERING. WORKED AS A FOCAL POINT FOR ALL STRESS RELATED TECHNICAL DISCUSSION BETWEEN VENDOR AND THE COMANY. ,TECHNIP MALAYSIA SDN BHD,"Oil, Gas & Energy","ETP IDENTIFIED SECTOR: OIL, GAS AND ENERGY",7690.833496,Master,N/A,N/A,11-15 years,MNC<br/><br/>AKER ENGINEERING MALAYSIA SDN BHD
6943,47,"SITE QUALITY MANAGER (ALSTOM SERVICES SDN BHD (104081A) - UNDER ALSTOM (SWITZERLAND) LTD. BROWN BOVERI STRASSE 7, BADEN 5401, SWITZERLAND)","RESPONSIBILITIES:<br/>?Çó	SUPPORT THE SITE MANAGEMENT IN THE PLANNING AND DOCUMENTING SITE WORKS IN ACCORDANCE WITH THEIR ASSIGNMENTS AND PERTINENT PROCEDURES, TAKING INTO ACCOUNT ALL LOCAL REGULATIONS, INCLUDING THE SITE SPECIFIC QUALITY CONTROL /EXECUTION PLANS & PROJECT SITE INSPECTION & TEST PROGRAMS.<br/>?Çó	WORKING TOGETHER WITH THE OFFICES RESPONSIBLE TO ENSURE THAT ALL LOCAL CONTRACTS FROM THE SITE ARE AWARDED ONLY TO DEMONSTRABLY QUALIFIED SUPPLIERS AND/OR THAT APPROPRIATE PREVENTIVE ACTIONS ARE TAKEN TO ELIMINATE WEAK POINTS.<br/>?Çó	MANAGEMENT OF ENGINEERS/INSPECTORS AND ALL THE ACTIVITIES RELATED TO THE QUALITY CONTROL FOR ALL THE DISCIPLINES (MECHANICAL, CIVIL, STRUCTURAL, ELECTRICAL AND MARINE)<br/>?Çó	REVIEW & APPROVALS OF QUALITY MANUALS, QA/QC PROCEDURES, FORMS/FORMATS, WORK INSTRUCTIONS, INSPECTION & TEST PLANES, CHECKLISTS FOR INSPECTION AND AUDITS, SUBMITTALS, WPS/PQR/WQTR PREPARATION/ QUALIFICATION/ APPLICATION/ MONITORING, CONCRETE MIX DESIGNS, PILE DRIVING MONITORING, PILE LOAD TESTING, PILE DYNAMIC ANALYSIS, INSPECTION REPORTS/ RECORDS, QUALITY DOSSIERS ETC.<br/>?Çó	AS LEAD AUDITOR, SCHEDULE AND CARRY OUT QUALITY AUDITS ON ALSTOM, SITE STAFF & CONTRACTORS.<br/>?Çó	SETTING UP AND OVER VIEWING THE INSPECTIONS, TURNOVERS (INTERNAL & EXTERNAL) AND COLLATION OF ALL OUTSTANDING WORKS ON THE NCR & PUNCH LIST DATABASES.<br/>?Çó	IDENTIFYING & MONITORING THE QUALIFICATIONS AND APPLICATION OF THE SPECIAL PROCESSES & THE STAFF EMPLOYED FOR THEM.<br/>?Çó	DEVELOPMENT, IMPLEMENTATION AND CONTROL OF SYSTEMS FOR MATERIAL RECEIVING, NCRS, DOCUMENT CONTROL, PUNCH-LIST ITEMS DATA-BASE-MTA, FIELD SERVICE INSTRUCTIONS, <br/>?Çó	ENSURING THE INSPECTION AND TESTING DURING ASSEMBLY AND COMMISSIONING ARE CONDUCTED, CHECKED, APPROVED, AND DOCUMENTED AS PRESCRIBED IN THE ITPS AND ITPLS.<br/>?Çó	ORGANIZING AND SUPERVISING ACCEPTANCE TESTING AND/OR APPROVAL BY CUSTOMERS AND GOVERNMENTAL AUTHORITIES, ENSURING THAT DOCUMENTS (SITE WORKS CONFORMANCE FILES, QUALITY RECORDS AND RED CORREX, FINAL COMMISSIONING DOCUMENTATION ETC.) ARE UPDATED AND SUBMITTED TO THE TECHNICAL RESPONSIBLE OFFICES.<br/>?Çó	PROVIDING TRAINING AND CONSULTATION TO ALL SITE EMPLOYEES AND PRESENTATIONS TO THE CLIENT, AS AND WHEN REQUIRED.<br/>?Çó	MONITOR AND DEFINE QUALITY PROBLEM AREAS AND PROPOSE CORRECTIVE ACTIONS TO THE PROJECT MANAGEMENT TEAM.<br/>?Çó	MANAGEMENT OF THE INSPECTION AND TESTING TEAMS TO VERIFY THAT CONTRACT REQUIREMENTS ARE BEING MET IN TERMS OF QUALITY AND RELEVANT DOCUMENTATION.<br/>",Technical Experts,"SITE QUALITY MANAGER <br/><br/>HIS LAST POSITION, THE EMPLOYMENT PASS WAS CANCELLED IN MAY 2015 DUE TO COMPLETION OF PROJECT.<br/><br/>","ALSTOM SERVICES SDN BHD, 5TH FLOOR, CHULAN TOWER, 3 JALAN CONLAY 50450 KUALA LUMPUR, MALAYSIA PHONE:603-2055 6000 FAX: 	603-2055 6029 WWW.ALSTOM.COM/POWER",Foreign Owned,Mulnationals/GLC/MYS Strong Performers/ITAPS,,,,Electronics & Electrical,ELECTRONIC & ELECTRICAL,59825.33203,PhD/Double Masters/Masters+,N/A,N/A,>15 years,MNC<br/><br/>I.e ALSTOM
6944,40,CHRO (CHIEF HR OFFICER),"RESPONSIBLE FOR HR DIVISION THAT INCLUDES CENTER OF EXPERTISE (COMPENSATION & BENEFITS, LEADERSHIP, CULTURE & EMPLOYER BRAND), BUSINESS PARTNERS, HR SHARED SERVICE CENTER, INDUSTRIAL RELATIONS, HSSE & CORPORATE INFRASTRUCTURE MANAGEMENT.",Technical Experts,CHRO (CHIEF HR OFFICER),DIGI TELECOMMUNICATIONS SDN BHD ,Publicly Listed,Mulnationals/GLC/MYS Strong Performers/ITAPS,,,,ICT,ICT,139559.3281,Master,N/A,N/A,>15 years,MSP<br/><br/>DIGI TELECOMMUNICATIONS SDN BHD 
6945,40,VETTING SUPERINTENDENT,"AS A MOMENTOUS TEAM MEMBER, AM ACTIVELY INVOLVED IN DAY TO DAY ACTIVITES OF ASSET MANAGEMENT AND OPERATIONS.MONITOR HEALTH, SAFETY, SECURITY AND ENVIRONMENTAL PERFORMANCE OF VESSELS (CHEMCIAL TANKERS, LPG CARRIER, LNG CARRIER) ON DAILY BASIS,CO-ORDINATE AND COMMUNICATE WITH VESSELS TO ENSURE THAT THEY ARE MAINTAINED AT HIGHEST SAFETY AND QUALITY STANDARDS. LIAISE CLOSELY WITH OIL MAJORS (BP,SHELL,EXXON-MOBIL,PETRONAS,KOCH,BG) REGULARLY IN ENSURING THE ASSETS HAVE AN UNITERRUPTED ACCESS TO THE BUSINESS NEEDS. <br/><br/>PROVIDE TECHNICAL GUIDANCE FOR NEW SHIPBUILDINGS WHICH ARE ON-GOING IN SOUTH KOREA. VISIT SHIPYARDS AND ENGAGE THEM TO ACHIEVE HIGH OPERATIONAL AND QUALITY STANDARDS.SHARE MY KNOWLEDGE WITH THE TEAM IN MAINTENANCE AND LIFE EXTENSION PROGRAMMES FOR OPTIMAL USE OF ASSETS OWNED/MANAGED BY THE ORGANISATION.MENTOR COLLEAGUES/TEAM MEMBERS AS REQUIRED TO ALIGN WITH THE COMPANYS OBJECTIVE OF BEING THE 'MOST PREFERRED' SERVICE PROVIDER IN THE SHIPPING INDUSTRY.",Technical Experts,VETTING SUPERINTENDENT,MISC BERHAD,Publicly Listed,Mulnationals/GLC/MYS Strong Performers/ITAPS,MASTER,"AS A OWNERS REPRESENTATIVE ONBOARD MILLION DOLLARS ASSET, AM COMPLETELY RESPONSIBLE FOR SAFE AND EFFICIENT OPRATION OF THEM. EMPOWERED AND ENTRUSTED WITH THE AUTHORITY TO EXERCISE DUE DILIGENCE IN ENUSRING SAFETY OF ONBOARD TEAM, CARGO ONBOARD AND ASSET. TO VERIFY PERIODICALLY FOR COMPLIANCE WITH INTERNATIONAL INSTRUMENTS / REGULATIONS. TRAINING SUBORDINATES FOR CAREER PROGRESSION",MAERSK TANKERS,"Oil, Gas & Energy","ETP IDENTIFIED SECTOR: OIL, GAS AND ENERGY",22611.25,Diploma/Vocational/Certificates,N/A,N/A,>15 years,MSP<br/><br/>MISC BERHAD
6947,49,DRILLING AND COMPLETION MANAGER,"RESPONSIBLE FOR THE MANAGEMENT OF ALL OFFSHORE DRILLING IN THE TALISMAN MALAYSIA LIMITED ASSETS WITHIN SABAH AND PENINSULAR MALAYSIAN REGIONS. ENSURING THE CORRECT ENGINEERING, OPERATIONAL AND LOCAL REGULATIONS ARE PERFORMED TO THE HIGHEST STANDARD. RESPONSIBLE FOR AN ANNUAL BUDGET OF $300 MILLION USD, AND A STAFF OF 35 PERSONS.",Technical Experts,DRILLING AND COMPLETION MANAGER,TALISMAN MALAYSIA LIMITED,Foreign Owned,Mulnationals/GLC/MYS Strong Performers/ITAPS,DRILLING MANAGER,"RESPONSIBLE FOR THE MANAGEMENT OF ALL OFFSHORE DRILLING IN THE TALISMAN MALAYSIA LIMITED ASSETS WITHIN SABAH AND PENINSULAR MALAYSIAN REGIONS. ENSURING THE CORRECT ENGINEERING, OPERATIONAL AND LOCAL REGULATIONS ARE PERFORMED TO THE HIGHEST STANDARD. RESPONSIBLE FOR AN ANNUAL BUDGET OF $300 MILLION USD, AND A STAFF OF 35 PERSONS.",TALISMAN,"Oil, Gas & Energy","ETP IDENTIFIED SECTOR: OIL, GAS AND ENERGY",114528.3359,Diploma/Vocational/Certificates,N/A,N/A,>15 years,MNC<br/><br/>TALISMAN MALAYSIA LIMITED
6952,34,BACK OFFICE DATACOM ENGINEER,"CONFIGURATION & MAINTENANCE RESPONSIBILITY FOR ALL DATACOM PRODUCTS IN TM NGN & IMS PROJECT HAS MORE THAN 400 DATACOM DEVICES ?ÇôROUTER, FIREWALL, SBC & LAN SWITCH, PRACTICAL WORKING EXPERIENCE ON HUAWEI ROUTER QUIDWAY NE-40, NE-40E, NE-80E CONFIGURATION, MAINTENANCE AND CONNECTING TO IMS (IP MULTIMEDIA SYSTEM), NGN SOFT SWITCHES SOFTX3000, MEDIA GATEWAY (UMG). IP VPN CONFIGURATION AND MAINTENANCE, IP ADDRESS PLANNING. CONFIGURATION & MAINTENANCE ON HUAWEI LAYER-3 SWITCH-S3900, S5300, S5600, S6500, S9300 SERIES. EXPERIENCE ON LINK STATE PROTOCOL: OSPF CONFIGURATIONS, BGP CONFIGURATION, STATIC ROUTING, DYNAMIC ROUTING, DISTANCE VECTOR PROTOCOLS, ROUTING PROTOCOLS-OSPF, BGP-EBGP,IBGP, BASIC KNOWLEDGE ON MPLS, LDP & QOS. IP ROUTING, TRAFFIC POLICY, POLICY BASED ROUTING, IP SUB NETTING, IP PLANNING, CIDR,VLAN AND MSTP. IP SIGNALING, IP VOICE AND MANAGEMENT LINK CONFIGURATION. IP NETWORK DESIGN & PLANNING. E1 AND STM-1 LINK CONFIGURATION IN NE SERIES ROUTER. TRAINER CONCEPT OF OSI MODEL & TCP/IP MODEL, HUAWEI SBC PRODUCT SE2300 CONFIGURATION AND MAINTENANCE TO ESTABLISH SIP CALL. REGULAR UPGRADING DEVICE VERSION & PATCH. PORT MIRRORING CONFIGURATION IN ROUTER(RT),LSW & FW AND PACKET ANALYZING USING WIRE SHARK. REGULAR HEALTH CHECK & PREVENTIVE MAINTENANCE OF DATACOM DEVICES AND UPDATING CONFIGURATION, INSTALLING NEW PATCH, LATEST VERSION AND DEVICE REPLACEMENT ACCORDING TO HEALTH CHECK R&D SUGGESTION.<br/><br/>IP SECURITY : RESPONSIBLE FOR TM NGN & IMS PROJECT MORE THAN 100 FIREWALLS CONFIGURATION AND MAINTENANCE, ONLY SPECIFIC IP & SERVICES, SIGNALING PROTOCOLS-SIP, H248 AND MEDIA PORTS ARE ALLOWED TO ESTABLISH CALL. SSH IS ALLOWED FOR SPECIFIC IP TO LOGIN, TELNET , FTP & OTHER LOGIN SERVICES ARE BLOCKED. A HUGE NUMBER SECURITY POLICY ARE APPLIED TO CONTROL UNAUTHORIZED ACCESS TO THE TM NGN-IMS SYSTEM. ACCESS CONTROL LIST (ACL) AND TRAFFIC POLICY ARE USED TO CONTROL TRAFFICS AND USERS. CONFIGURATION & MAINTENANCE, IPSEC VPN, NAT & PAT. HUAWEI FIREWALL EUDEMON200, E300, E500 & E1000E-U, 1000E-X SERIES CONFIGURATION AND MAINTENANCE. HUAWEI PROXY DEVICE SESSION BORDER CONTROLLER (SBC) SECURITY POLICY CONFIGURATION AND MAINTENANCE TO ESTABLISH CALL & SIP CALL PACKET TRAFFIC ANALYZING USING WIRE SHARK.",Technical Experts,NETWORK SURVEILLANCE ENGINEER ,PARACELL(M) SDN BHD,Joint Venture,"LLC, LFC, Private IHLs, NGO",SENIOR EXECUTIVE(ENGINEERING),"HUAWEI NGN PRODUCT SOFTSWITCH SOFTX3000 AND MEDIA GATEWAY UMG8900 CONFIGURATION -CIRCUIT CONFIGURATION, E1 AND STM-1 CONFIGURATION OF FCCU MODULE. CALL TESTING, MONITORING AND MAINTENANCE OF CIRCUITS. CDR, ASR, CER, ASR CALCULATION. SIGNALING , VOICE , MANAGEMENT, BILLING SERVICES , SIGTRAN, H.248 PROTOCOL CONFIGURATION THROUGH IP NETWORK , IP CORE NETWORK DESIGN AND PLANNING. CALL CHECKING OF DOMESTIC AND INTERNATIONAL CALL (GETCO-ICX), CALL ROUTING TO VARIOUS GATEWAY-IGW. DAILY OFFNET AND INTERNATIONAL TRAFFIC REPORTING FROM PERFORMANCE MANAGEMENT DATA. POI CONNECTION WITH VARIOUS OPERATORS AND IGW, SIGNALING LINK CONFIGURATION WITH IGW AND ANS, OFFICE DIRECTION, SUB-ROUTE, ROUTE, TRUNK-GROUP CONFIGURATION. HUAWEI SBC SE2300 CONFIGURATION & MAINTENANCE.",GETCO TELECOMMUNICATIONS LTD,ICT,ICT SECTOR ( & MSC MALAYSIA STATUS CO),11250,Bachelors including Engineering Degree,N/A,N/A,5-10 years,"LFC<br/><br/>ITS FINANCIAL FOR 2015 WERE<br/><br/>REVENUE : RM 11,501,729<br/>PROFIT BEFORE TAX : RM 198,981<br/>PROFIT AFTER TAX : RM 198,816"
6957,39,REGIONAL VICE-PRESIDENT OF SOUTH EAST ASIA,"RESPONSIBLE FOR THE SET-UP AND OVERSIGHT OF OPERATIONS IN MALAYSIA WITH DIRECT REPORTS INCLUDING: SALES DIRECTOR, MARKETING DIRECTOR, OPERATIONS DIRECTOR, FINANCE DIRECTOR, CUSTOMER SERVICE DIRECTOR AND HR DIRECTOR. <br/><br/>?Çó DRIVE AND MANAGE ALL FUNCTIONAL ASPECTS OF MALAYSIA OPERATIONS WITH MAJOR FOCUS ON SALES AND CUSTOMER ACQUISITION. <br/><br/>?Çó RESPONSIBLE FOR MANAGING AND GROWING FINANCIAL TARGETS INCLUDING ULTIMATE P&L RESPONSIBILITY. <br/><br/>?Çó RESPONSIBLE FOR OVERSEEING FIELD DEVELOPMENT WITH CUSTOMER EDUCATION AND RETENTION PROGRAMS.<br/><br/>?Çó RESPONSIBLE FOR PREPARING, REPORT AND DEFENDING BUDGETS ON AN ANNUAL AND QUARTERLY BASIS. <br/><br/>?Çó RESPONSIBLE FOR ALL ASPECTS OF RECRUITING, TRAINING AND DEVELOPING INTERNAL STAFF TO ACHIEVE THE LEVELS OF PERFORMANCE REFLECTIVE OF MNC STANDARDS.  <br/><br/>?Çó RESPONSIBLE FOR MANAGING BUSINESS AND PRODUCT COMPLIANCE INCLUDING REGULATION AND LEGAL. <br/>",Technical Experts,REGIONAL VICE-PRESIDENT OF SOUTH EAST ASIA,MELALEUCA SOUTHEAST ASIA (MALAYSIA) SDN BHD,Foreign Owned,Mulnationals/GLC/MYS Strong Performers/ITAPS,,,,Wholesale & Retail,ETP IDENTIFIED SECTOR: WHOLESALE AND RETAIL,302977.25,PhD/Double Masters/Masters+,N/A,N/A,>15 years,"MNC<br/><br/>MELALEUCA SOUTHEAST ASIA (MALAYSIA) SDN BHD IS A SUBSIDIARY OF MELALEUCA INC. (ONLINE WELLNESS SHOPPING CLUB, ESTABLISHED IN THE USA)"
6958,54,SENIOR PRODUCTION TECHNOLOGIST,"DEVELOPMENT OF SARAWAK GAS FIELDS, MAINTAIN LIFE CYCLE WELL INTEGRITY, CONSTRUCT NEW GAS WELLS",Technical Experts,SENIOR PRODUCTION TECHNOLOGIST,SARAWAK SHELL BERHAD,Foreign Owned,Mulnationals/GLC/MYS Strong Performers/ITAPS,SENIOR PRODUCTION TECHNOLOGIST,"COMPLETION DESIGN, METALLURGY SELECTION, WORKOVER CANDIDATE SCREENING, DISTRIBUTED TEMPERATURE SYSTEM APPLICATION FOR TEMPERATURE CHANGE DETECTION DURING PRODUCTION, STIMULATION",MAERSK OIL - DOHA,"Oil, Gas & Energy","ETP IDENTIFIED SECTOR: OIL, GAS AND ENERGY",108941.5859,Bachelors including Engineering Degree,N/A,N/A,>15 years,MNC<br/><br/>SARAWAK SHELL BERHAD
6962,45,COST ENGINEER,REVIEW AND ASSESS THE PROJECT PERFORMANCE IN TERMS OF BUDGET AGAINST SPENDING FROM ESTABLISHED PROJECT CONTROL BASELINE,Technical Experts,PROJECT COST ENGINEER,ENERGY PERSONNEL SOLUTIONS (M) SDN BHD,Locally Owned,Other (SME),,,,Business Services,BUSINESS SERVICES,19371.91602,Bachelors including Engineering Degree,N/A,N/A,>15 years,"SME<br/><br/>ITS FINANCIAL FOR 2015 <br/><br/>REVENUE : RM 22,990,476.40<br/>PROFIT BEFORE TAX : RM 434,668.50<br/>PROFIT AFTER TAX : RM 346,573.97"
6967,54,SENIOR OPERATIONS GEOPHYSICIST,CONTROL ALL GEOPHYSICAL OEPRATIONS (ACQUSITION & PROCESSING) FOR TOTAL E&P MALAYSIA AND THE REST OF ASIA PACIFIC,Technical Experts,SENIOR OPERATIONS GEOPHYSICIST,TOTAL E&P MALAYSIA ,Foreign Owned,Mulnationals/GLC/MYS Strong Performers/ITAPS,,,,"Oil, Gas & Energy","ETP IDENTIFIED SECTOR: OIL, GAS AND ENERGY",111539.6641,Bachelors including Engineering Degree,N/A,N/A,>15 years,MNC<br/><br/>TOTAL E&P MALAYSIA 
